elo_rating,time,model
1042.998354300802,1699311255.891,wizardlm-13b
1035.9325805399442,1699311255.891,zephyr-7b-beta
1028.6853745643027,1699311255.891,mpt-30b-chat
1028.5082155727837,1699311255.891,vicuna-13b
1022.7912288162106,1699311255.891,zephyr-7b-alpha
1022.7532181068941,1699311255.891,qwen-14b-chat
1020.9611345384371,1699311255.891,falcon-180b-chat
1018.7176680851973,1699311255.891,guanaco-33b
1017.2746780906583,1699311255.891,llama-2-13b-chat
1198.1082697650443,1698706455.891,gpt-4-0314
1149.676828426208,1698706455.891,claude-1
1144.4232540071202,1698706455.891,gpt-4-0613
1117.6505863234734,1698706455.891,claude-2.0
1109.5687216172073,1698706455.891,gpt-3.5-turbo-0613
1102.5882504739116,1698706455.891,claude-instant-1
1098.3954410071794,1698706455.891,gpt-3.5-turbo-0314
1088.357123639835,1698706455.891,vicuna-33b
1079.4073334615564,1698706455.891,wizardlm-70b
1054.5676096006066,1698706455.891,llama-2-70b-chat
1042.603276647698,1698706455.891,wizardlm-13b
1033.8184901944546,1698706455.891,qwen-14b-chat
1033.1615901389157,1698706455.891,zephyr-7b-beta
1030.7716616862326,1698706455.891,vicuna-13b
1028.8248485384693,1698706455.891,mpt-30b-chat
1027.8374385873046,1698706455.891,falcon-180b-chat
1027.5091599296145,1698706455.891,zephyr-7b-alpha
1019.7832019544126,1698706455.891,guanaco-33b
1015.4976352997234,1698706455.891,codellama-34b-instruct
1013.3708964685545,1698706455.891,mistral-7b-instruct
1200.1896666989007,1698101655.891,gpt-4-0314
1154.9868895624504,1698101655.891,claude-1
1143.3700613702515,1698101655.891,gpt-4-0613
1118.815545990404,1698101655.891,claude-2.0
1108.568994592338,1698101655.891,gpt-3.5-turbo-0613
1105.1387727805272,1698101655.891,claude-instant-1
1100.3745779716676,1698101655.891,gpt-3.5-turbo-0314
1088.964604664361,1698101655.891,vicuna-33b
1080.5787903615887,1698101655.891,wizardlm-70b
1055.319512161367,1698101655.891,llama-2-70b-chat
1043.2022605639756,1698101655.891,wizardlm-13b
1041.8257545248316,1698101655.891,qwen-14b-chat
1032.2390361582318,1698101655.891,vicuna-13b
1029.6665381715802,1698101655.891,mpt-30b-chat
1026.4548201520593,1698101655.891,falcon-180b-chat
1024.6656458537022,1698101655.891,zephyr-7b-alpha
1021.1043763177111,1698101655.891,guanaco-33b
1015.2867744425121,1698101655.891,codellama-34b-instruct
1011.0973303018278,1698101655.891,llama-2-13b-chat
1009.9426864811215,1698101655.891,mistral-7b-instruct
1200.7115409213993,1697496855.891,gpt-4-0314
1156.7505182148218,1697496855.891,claude-1
1145.3884609554723,1697496855.891,gpt-4-0613
1117.6167588167277,1697496855.891,claude-2.0
1110.6800012840565,1697496855.891,gpt-3.5-turbo-0613
1106.0438682651102,1697496855.891,claude-instant-1
1100.8549211405625,1697496855.891,gpt-3.5-turbo-0314
1089.8531989922458,1697496855.891,vicuna-33b
1086.9312942221243,1697496855.891,wizardlm-70b
1055.4668982496457,1697496855.891,llama-2-70b-chat
1043.1895971998142,1697496855.891,wizardlm-13b
1040.6519793287614,1697496855.891,qwen-14b-chat
1032.3628546069833,1697496855.891,vicuna-13b
1030.1221828984892,1697496855.891,mpt-30b-chat
1029.4242716116764,1697496855.891,falcon-180b-chat
1021.5543158199574,1697496855.891,guanaco-33b
1016.9164389857809,1697496855.891,codellama-34b-instruct
1010.5816432381895,1697496855.891,llama-2-13b-chat
1006.9101562433788,1697496855.891,mistral-7b-instruct
993.650573647232,1697496855.891,palm-2
1202.059493947825,1696892055.891,gpt-4-0314
1158.0740162557368,1696892055.891,claude-1
1146.960812434869,1696892055.891,gpt-4-0613
1118.9230038326232,1696892055.891,claude-2.0
1113.3191958674058,1696892055.891,gpt-3.5-turbo-0613
1109.3660403682395,1696892055.891,claude-instant-1
1102.1719098142,1696892055.891,gpt-3.5-turbo-0314
1095.255612946766,1696892055.891,wizardlm-70b
1091.522348483964,1696892055.891,vicuna-33b
1055.4811691979962,1696892055.891,llama-2-70b-chat
1042.7145154116827,1696892055.891,wizardlm-13b
1033.4925227904587,1696892055.891,vicuna-13b
1031.408297158699,1696892055.891,mpt-30b-chat
1022.9062643955837,1696892055.891,guanaco-33b
1019.6356698451904,1696892055.891,falcon-180b-chat
1017.0619055430186,1696892055.891,codellama-34b-instruct
1012.2508079576099,1696892055.891,llama-2-13b-chat
1011.0082213679235,1696892055.891,mistral-7b-instruct
995.39929523775,1696892055.891,palm-2
992.7588370309916,1696892055.891,vicuna-7b
1200.7278294103203,1696287255.891,gpt-4-0314
1156.8080255851396,1696287255.891,claude-1
1150.0986831467003,1696287255.891,gpt-4-0613
1119.968995807846,1696287255.891,claude-2.0
1113.7188866023291,1696287255.891,gpt-3.5-turbo-0613
1110.6453349272667,1696287255.891,claude-instant-1
1105.7560326685489,1696287255.891,wizardlm-70b
1100.820631233714,1696287255.891,gpt-3.5-turbo-0314
1092.5400267685745,1696287255.891,vicuna-33b
1053.0157343893788,1696287255.891,llama-2-70b-chat
1041.2265195553687,1696287255.891,wizardlm-13b
1031.2671090035883,1696287255.891,vicuna-13b
1030.5660237782154,1696287255.891,mpt-30b-chat
1030.3011365339169,1696287255.891,falcon-180b-chat
1021.9113236921108,1696287255.891,guanaco-33b
1018.0757208173238,1696287255.891,mistral-7b-instruct
1016.0372301053818,1696287255.891,codellama-34b-instruct
1009.654995983389,1696287255.891,llama-2-13b-chat
992.6997446278272,1696287255.891,palm-2
991.6946411569662,1696287255.891,vicuna-7b
1201.1584944314704,1695682455.891,gpt-4-0314
1157.201391534803,1695682455.891,claude-1
1151.7260180299827,1695682455.891,gpt-4-0613
1119.3470688214036,1695682455.891,claude-2.0
1116.3736711105041,1695682455.891,gpt-3.5-turbo-0613
1114.418545507864,1695682455.891,claude-instant-1
1106.6965568954959,1695682455.891,wizardlm-70b
1101.2062776434727,1695682455.891,gpt-3.5-turbo-0314
1092.9242802735796,1695682455.891,vicuna-33b
1054.2593553584068,1695682455.891,llama-2-70b-chat
1039.6035238023946,1695682455.891,wizardlm-13b
1034.1143912322677,1695682455.891,falcon-180b-chat
1031.626126610229,1695682455.891,vicuna-13b
1030.95594758221,1695682455.891,mpt-30b-chat
1022.280137962844,1695682455.891,guanaco-33b
1016.0882903725937,1695682455.891,codellama-34b-instruct
1007.4759298473638,1695682455.891,llama-2-13b-chat
993.4699483004725,1695682455.891,palm-2
990.0933644458136,1695682455.891,vicuna-7b
987.377121602761,1695682455.891,llama-2-7b-chat
1201.6063992308273,1695077655.891,gpt-4-0314
1157.8640981262245,1695077655.891,gpt-4-0613
1157.6453323599444,1695077655.891,claude-1
1120.3968943230188,1695077655.891,claude-2.0
1120.3565366254281,1695077655.891,gpt-3.5-turbo-0613
1117.257658007969,1695077655.891,claude-instant-1
1109.9683480592805,1695077655.891,wizardlm-70b
1101.6243308837124,1695077655.891,gpt-3.5-turbo-0314
1092.9016162325709,1695077655.891,vicuna-33b
1060.6463721619984,1695077655.891,llama-2-70b-chat
1037.7148019215444,1695077655.891,wizardlm-13b
1031.8308630647555,1695077655.891,mpt-30b-chat
1031.585194745219,1695077655.891,vicuna-13b
1022.8094622769587,1695077655.891,guanaco-33b
1016.4391620233336,1695077655.891,codellama-34b-instruct
1004.3012848020692,1695077655.891,llama-2-13b-chat
993.6239753765504,1695077655.891,palm-2
990.9965087777024,1695077655.891,vicuna-7b
986.0247869167574,1695077655.891,llama-2-7b-chat
960.2701075565458,1695077655.891,koala-13b
1201.8108824799315,1694472855.891,gpt-4-0314
1160.723245679541,1694472855.891,gpt-4-0613
1157.8135482055977,1694472855.891,claude-1
1121.3179683760918,1694472855.891,claude-instant-1
1120.434386265564,1694472855.891,gpt-3.5-turbo-0613
1116.3815030832807,1694472855.891,claude-2.0
1111.015460783437,1694472855.891,wizardlm-70b
1101.7764157241288,1694472855.891,gpt-3.5-turbo-0314
1093.0243735431307,1694472855.891,vicuna-33b
1061.6092881221698,1694472855.891,llama-2-70b-chat
1036.644103058441,1694472855.891,wizardlm-13b
1031.4711130850512,1694472855.891,vicuna-13b
1031.263990209678,1694472855.891,mpt-30b-chat
1022.5948529455031,1694472855.891,guanaco-33b
1015.4244473748572,1694472855.891,codellama-34b-instruct
996.832311994208,1694472855.891,llama-2-13b-chat
993.2473613924575,1694472855.891,palm-2
990.9535616545305,1694472855.891,vicuna-7b
983.6778669781797,1694472855.891,llama-2-7b-chat
960.338431444153,1694472855.891,koala-13b
1206.5086385086554,1693868055.891,gpt-4-0314
1165.3764663688503,1693868055.891,gpt-4-0613
1162.4859058927389,1693868055.891,claude-1
1129.032464860431,1693868055.891,gpt-3.5-turbo-0613
1128.8161345002773,1693868055.891,claude-instant-1
1122.4478547907877,1693868055.891,claude-2.0
1106.4276012288624,1693868055.891,gpt-3.5-turbo-0314
1098.5649044164943,1693868055.891,vicuna-33b
1067.2127353602161,1693868055.891,llama-2-70b-chat
1038.5874531338748,1693868055.891,wizardlm-13b
1035.9976886517122,1693868055.891,mpt-30b-chat
1035.9478782689898,1693868055.891,vicuna-13b
1027.1032159231372,1693868055.891,guanaco-33b
1010.3683436005692,1693868055.891,codellama-34b-instruct
998.0369125521297,1693868055.891,llama-2-13b-chat
997.5427643979535,1693868055.891,palm-2
995.7409256686998,1693868055.891,vicuna-7b
982.1255105374769,1693868055.891,llama-2-7b-chat
964.9455505955976,1693868055.891,koala-13b
932.8814172913878,1693868055.891,gpt4all-13b-snoozy
1205.460472829979,1693263255.891,gpt-4-0314
1172.5022634783345,1693263255.891,gpt-4-0613
1161.4130912701512,1693263255.891,claude-1
1132.0833210017718,1693263255.891,gpt-3.5-turbo-0613
1131.4748192241336,1693263255.891,claude-instant-1
1128.3076526483424,1693263255.891,claude-2.0
1105.3146082754283,1693263255.891,gpt-3.5-turbo-0314
1098.2961563378049,1693263255.891,vicuna-33b
1089.8431260775353,1693263255.891,llama-2-70b-chat
1034.3693334942923,1693263255.891,vicuna-13b
1034.2363455623235,1693263255.891,mpt-30b-chat
1033.3537124176958,1693263255.891,wizardlm-13b
1026.1546645120684,1693263255.891,guanaco-33b
1000.0,1693263255.891,codellama-34b-instruct
996.6359999252841,1693263255.891,palm-2
994.4310197531694,1693263255.891,vicuna-7b
992.1900946827525,1693263255.891,llama-2-13b-chat
972.4895340881206,1693263255.891,llama-2-7b-chat
963.7622596367117,1693263255.891,koala-13b
939.6164593360143,1693263255.891,chatglm2-6b
1208.2908014527738,1692658455.891,gpt-4-0314
1180.1419287583715,1692658455.891,gpt-4-0613
1164.2141674386505,1692658455.891,claude-1
1137.9730017080078,1692658455.891,gpt-3.5-turbo-0613
1136.1283677166634,1692658455.891,claude-instant-1
1130.7487275016856,1692658455.891,claude-2.0
1108.1085251565296,1692658455.891,gpt-3.5-turbo-0314
1100.4110413483606,1692658455.891,vicuna-33b
1037.6437967367408,1692658455.891,vicuna-13b
1037.63506926937,1692658455.891,mpt-30b-chat
1033.7355002324446,1692658455.891,wizardlm-13b
1028.8487751310001,1692658455.891,guanaco-33b
999.551079666673,1692658455.891,palm-2
996.1876208605667,1692658455.891,vicuna-7b
991.1626223710754,1692658455.891,llama-2-13b-chat
969.7026923370042,1692658455.891,llama-2-7b-chat
966.5841563116867,1692658455.891,koala-13b
957.6496364598473,1692658455.891,chatglm2-6b
934.0719522262573,1692658455.891,gpt4all-13b-snoozy
929.5981230711876,1692658455.891,mpt-7b-chat
1207.882283276575,1692053655.891,gpt-4-0314
1185.938820921942,1692053655.891,gpt-4-0613
1163.8297677001174,1692053655.891,claude-1
1142.8957716032469,1692053655.891,gpt-3.5-turbo-0613
1135.7128880520274,1692053655.891,claude-instant-1
1131.4567368736766,1692053655.891,claude-2.0
1107.7047061474127,1692053655.891,gpt-3.5-turbo-0314
1098.512480505182,1692053655.891,vicuna-33b
1037.0609092352663,1692053655.891,mpt-30b-chat
1036.9593548426724,1692053655.891,vicuna-13b
1033.720331646643,1692053655.891,wizardlm-13b
1028.2499636751916,1692053655.891,guanaco-33b
999.4151328539973,1692053655.891,palm-2
996.3117305183415,1692053655.891,vicuna-7b
987.8227956536994,1692053655.891,llama-2-13b-chat
967.957709361084,1692053655.891,llama-2-7b-chat
966.1459819283101,1692053655.891,koala-13b
961.3884714083847,1692053655.891,chatglm2-6b
933.7107834645152,1692053655.891,gpt4all-13b-snoozy
929.1924547908717,1692053655.891,mpt-7b-chat
1206.4651916049716,1691448855.891,gpt-4-0314
1183.218358428614,1691448855.891,gpt-4-0613
1162.4220656286527,1691448855.891,claude-1
1146.2454246006428,1691448855.891,gpt-3.5-turbo-0613
1134.320776792944,1691448855.891,claude-instant-1
1127.4195370964424,1691448855.891,claude-2.0
1106.2907045653349,1691448855.891,gpt-3.5-turbo-0314
1096.6623794498066,1691448855.891,vicuna-33b
1037.3854157232213,1691448855.891,mpt-30b-chat
1035.5028991240754,1691448855.891,vicuna-13b
1030.9376653387706,1691448855.891,wizardlm-13b
1026.043975653453,1691448855.891,guanaco-33b
998.7752446038567,1691448855.891,palm-2
994.8643613291927,1691448855.891,vicuna-7b
983.595232879376,1691448855.891,llama-2-13b-chat
968.2994017767179,1691448855.891,llama-2-7b-chat
964.752197573377,1691448855.891,koala-13b
932.2088863488564,1691448855.891,gpt4all-13b-snoozy
927.3708270640191,1691448855.891,mpt-7b-chat
923.0204364699719,1691448855.891,RWKV-4-Raven-14B
1206.5048590900328,1690844055.891,gpt-4-0314
1182.089067911179,1690844055.891,gpt-4-0613
1162.4391481713951,1690844055.891,claude-1
1146.3507753303195,1690844055.891,gpt-3.5-turbo-0613
1135.2505225428217,1690844055.891,claude-instant-1
1123.4070570932022,1690844055.891,claude-2.0
1106.2946021538621,1690844055.891,gpt-3.5-turbo-0314
1097.1608879174537,1690844055.891,vicuna-33b
1037.5010064113067,1690844055.891,mpt-30b-chat
1035.7770346588393,1690844055.891,vicuna-13b
1029.5350745117144,1690844055.891,wizardlm-13b
1025.884052560846,1690844055.891,guanaco-33b
999.7523499151365,1690844055.891,palm-2
994.4671662237131,1690844055.891,vicuna-7b
987.8228275543984,1690844055.891,llama-2-13b-chat
969.6854768800195,1690844055.891,llama-2-7b-chat
964.7533373467377,1690844055.891,koala-13b
932.1384445570147,1690844055.891,gpt4all-13b-snoozy
927.2534830940901,1690844055.891,mpt-7b-chat
922.8308037521163,1690844055.891,RWKV-4-Raven-14B
1207.1768456366458,1690239255.891,gpt-4-0314
1187.0148825916574,1690239255.891,gpt-4-0613
1163.0750256591134,1690239255.891,claude-1
1147.3174995844536,1690239255.891,gpt-3.5-turbo-0613
1137.4838562525895,1690239255.891,claude-instant-1
1121.3870984877306,1690239255.891,claude-2.0
1106.9299335948585,1690239255.891,gpt-3.5-turbo-0314
1096.421774666338,1690239255.891,vicuna-33b
1036.9672847528911,1690239255.891,mpt-30b-chat
1036.3165755593477,1690239255.891,vicuna-13b
1029.4459922352505,1690239255.891,wizardlm-13b
1026.9944752612232,1690239255.891,guanaco-33b
1001.5481643898154,1690239255.891,palm-2
994.0337124959085,1690239255.891,vicuna-7b
979.6316551569284,1690239255.891,llama-2-13b-chat
965.3184050032328,1690239255.891,koala-13b
962.4441513532034,1690239255.891,llama-2-7b-chat
932.6596108924601,1690239255.891,gpt4all-13b-snoozy
927.8055297451621,1690239255.891,mpt-7b-chat
923.7878683417539,1690239255.891,RWKV-4-Raven-14B
1209.8844649860787,1689634455.891,gpt-4-0314
1190.7913954422825,1689634455.891,gpt-4-0613
1165.502085606448,1689634455.891,claude-1
1150.0921613122512,1689634455.891,gpt-3.5-turbo-0613
1141.3794614238723,1689634455.891,claude-instant-1
1109.608090458199,1689634455.891,gpt-3.5-turbo-0314
1098.2470998066726,1689634455.891,vicuna-33b
1039.533596436454,1689634455.891,vicuna-13b
1039.3800338802932,1689634455.891,mpt-30b-chat
1031.3302196850261,1689634455.891,guanaco-33b
1030.9688765978535,1689634455.891,wizardlm-13b
1005.1461576186524,1689634455.891,palm-2
995.3288518445996,1689634455.891,vicuna-7b
968.0469677172123,1689634455.891,koala-13b
933.912047295212,1689634455.891,gpt4all-13b-snoozy
930.6750624756553,1689634455.891,mpt-7b-chat
926.1017793447668,1689634455.891,RWKV-4-Raven-14B
904.6110394223485,1689634455.891,alpaca-13b
898.3690865213063,1689634455.891,oasst-pythia-12b
882.4460944926848,1689634455.891,chatglm-6b
1209.6343197153253,1689029655.891,gpt-4-0314
1191.837190046415,1689029655.891,gpt-4-0613
1163.5853881934531,1689029655.891,claude-1
1144.8284633490503,1689029655.891,gpt-3.5-turbo-0613
1140.040608396329,1689029655.891,claude-instant-1
1109.4321540499425,1689029655.891,gpt-3.5-turbo-0314
1098.727632432533,1689029655.891,vicuna-33b
1044.105594336628,1689029655.891,mpt-30b-chat
1039.7264079977906,1689029655.891,vicuna-13b
1032.4832568663558,1689029655.891,wizardlm-13b
1031.8534038815703,1689029655.891,guanaco-33b
1006.2650850592182,1689029655.891,palm-2
994.0274836071453,1689029655.891,vicuna-7b
968.4223623395363,1689029655.891,koala-13b
934.98318052131,1689029655.891,gpt4all-13b-snoozy
930.1991258875221,1689029655.891,mpt-7b-chat
925.6718865677309,1689029655.891,RWKV-4-Raven-14B
903.9453627507112,1689029655.891,alpaca-13b
898.5526627230297,1689029655.891,oasst-pythia-12b
881.9668546590767,1689029655.891,chatglm-6b
1211.923651350909,1688424855.891,gpt-4-0314
1180.6792667750847,1688424855.891,gpt-4-0613
1164.888609750643,1688424855.891,claude-1
1143.7573747809415,1688424855.891,claude-instant-1
1111.746211722226,1688424855.891,gpt-3.5-turbo-0314
1109.9413616977918,1688424855.891,gpt-3.5-turbo-0613
1094.9590314763968,1688424855.891,vicuna-33b
1045.4861059572277,1688424855.891,mpt-30b-chat
1041.6998849698116,1688424855.891,vicuna-13b
1035.903479093316,1688424855.891,wizardlm-13b
1035.0764384227512,1688424855.891,guanaco-33b
1010.1339084244553,1688424855.891,palm-2
996.0757166596593,1688424855.891,vicuna-7b
970.3779451669146,1688424855.891,koala-13b
936.4392909670194,1688424855.891,gpt4all-13b-snoozy
932.8381807311437,1688424855.891,mpt-7b-chat
928.3497249891196,1688424855.891,RWKV-4-Raven-14B
906.4744362170757,1688424855.891,alpaca-13b
900.5878091272274,1688424855.891,oasst-pythia-12b
883.9325403016445,1688424855.891,chatglm-6b
1225.5530085213902,1687820055.891,gpt-4-0314
1177.6899547149817,1687820055.891,claude-1
1157.0744169100822,1687820055.891,claude-instant-1
1124.823974645957,1687820055.891,gpt-3.5-turbo-0314
1107.043145802846,1687820055.891,vicuna-33b
1056.1504108956626,1687820055.891,mpt-30b-chat
1055.8336788398792,1687820055.891,guanaco-33b
1054.301163747147,1687820055.891,vicuna-13b
1046.504612440587,1687820055.891,wizardlm-13b
1026.3153827295948,1687820055.891,palm-2
1007.3586882987305,1687820055.891,vicuna-7b
983.4121112739911,1687820055.891,koala-13b
949.5247775806589,1687820055.891,gpt4all-13b-snoozy
945.8816292066456,1687820055.891,mpt-7b-chat
941.068141593961,1687820055.891,RWKV-4-Raven-14B
919.5529625524525,1687820055.891,alpaca-13b
914.7671367525431,1687820055.891,oasst-pythia-12b
896.0546933844157,1687820055.891,chatglm-6b
892.0647498489113,1687820055.891,fastchat-t5-3b
862.5047798528287,1687820055.891,stablelm-tuned-alpha-7b
1235.5553232152138,1687215255.891,gpt-4-0314
1185.0969662353264,1687215255.891,claude-1
1164.9258292373345,1687215255.891,claude-instant-1
1133.8436240830226,1687215255.891,gpt-3.5-turbo-0314
1079.1571277853675,1687215255.891,guanaco-33b
1060.7634074088269,1687215255.891,vicuna-13b
1054.6368280218794,1687215255.891,wizardlm-13b
1038.461724980522,1687215255.891,palm-2
1012.5276817001063,1687215255.891,vicuna-7b
989.8350338276948,1687215255.891,koala-13b
957.8295557770539,1687215255.891,gpt4all-13b-snoozy
953.828475598504,1687215255.891,mpt-7b-chat
947.1176280583255,1687215255.891,RWKV-4-Raven-14B
925.3134529651958,1687215255.891,alpaca-13b
921.5144515428719,1687215255.891,oasst-pythia-12b
901.8443435272324,1687215255.891,chatglm-6b
899.2331195973579,1687215255.891,fastchat-t5-3b
869.229603319023,1687215255.891,stablelm-tuned-alpha-7b
846.1241523789942,1687215255.891,dolly-v2-12b
823.161670740147,1687215255.891,llama-13b
1239.559083169082,1686610455.891,gpt-4-0314
1187.5233689113816,1686610455.891,claude-1
1167.2054312022663,1686610455.891,claude-instant-1
1137.2803836516875,1686610455.891,gpt-3.5-turbo-0314
1085.542127334808,1686610455.891,guanaco-33b
1064.181939699446,1686610455.891,vicuna-13b
1040.0744346086583,1686610455.891,palm-2
1032.6994074076893,1686610455.891,wizardlm-13b
1013.6880912917734,1686610455.891,vicuna-7b
992.4172501243296,1686610455.891,koala-13b
954.8056934344321,1686610455.891,mpt-7b-chat
948.7948181217997,1686610455.891,RWKV-4-Raven-14B
932.475451413425,1686610455.891,gpt4all-13b-snoozy
927.6722855533149,1686610455.891,alpaca-13b
925.5673623432754,1686610455.891,oasst-pythia-12b
903.5839079118572,1686610455.891,chatglm-6b
902.3716510463131,1686610455.891,fastchat-t5-3b
870.9981195344003,1686610455.891,stablelm-tuned-alpha-7b
848.4789575782538,1686610455.891,dolly-v2-12b
825.0802356618059,1686610455.891,llama-13b
1243.9807563905408,1686005655.891,gpt-4-0314
1189.8689995576055,1686005655.891,claude-1
1168.5152156167192,1686005655.891,claude-instant-1
1139.8558332469643,1686005655.891,gpt-3.5-turbo-0314
1068.346076372134,1686005655.891,vicuna-13b
1042.8649794345633,1686005655.891,palm-2
1015.3368344644208,1686005655.891,vicuna-7b
995.7172997634117,1686005655.891,koala-13b
961.1810239406042,1686005655.891,mpt-7b-chat
949.9864157964508,1686005655.891,RWKV-4-Raven-14B
930.3424931042974,1686005655.891,alpaca-13b
928.8063130764192,1686005655.891,oasst-pythia-12b
906.1479960838301,1686005655.891,fastchat-t5-3b
904.6751698011728,1686005655.891,chatglm-6b
873.3847145795798,1686005655.891,stablelm-tuned-alpha-7b
852.3866052793835,1686005655.891,dolly-v2-12b
828.6032734919023,1686005655.891,llama-13b
1245.4582079372926,1685400855.891,gpt-4-0314
1191.305137577754,1685400855.891,claude-1
1171.1209066099304,1685400855.891,claude-instant-1
1142.6161172674845,1685400855.891,gpt-3.5-turbo-0314
1069.197595263196,1685400855.891,vicuna-13b
1046.5047131478775,1685400855.891,palm-2
1015.7171738760339,1685400855.891,vicuna-7b
994.6617592563565,1685400855.891,koala-13b
962.6816682784986,1685400855.891,mpt-7b-chat
947.4190499651028,1685400855.891,RWKV-4-Raven-14B
928.4996209469897,1685400855.891,alpaca-13b
928.11271899213,1685400855.891,oasst-pythia-12b
902.5520716726107,1685400855.891,fastchat-t5-3b
901.9863311203507,1685400855.891,chatglm-6b
872.9785390027091,1685400855.891,stablelm-tuned-alpha-7b
851.4072779096585,1685400855.891,dolly-v2-12b
827.7811111760243,1685400855.891,llama-13b
1247.36516238146,1684796055.891,gpt-4-0314
1192.4003992884843,1684796055.891,claude-1
1161.7357621509066,1684796055.891,claude-instant-1
1146.2851225684594,1684796055.891,gpt-3.5-turbo-0314
1073.0428272800748,1684796055.891,vicuna-13b
1059.2005653078054,1684796055.891,palm-2
1014.6383563372208,1684796055.891,vicuna-7b
997.7079636506764,1684796055.891,koala-13b
960.1689324972427,1684796055.891,mpt-7b-chat
945.4355936925155,1684796055.891,RWKV-4-Raven-14B
926.7712777868087,1684796055.891,oasst-pythia-12b
926.0509849872398,1684796055.891,alpaca-13b
903.8931451795556,1684796055.891,fastchat-t5-3b
895.9878873442414,1684796055.891,chatglm-6b
873.724655721274,1684796055.891,stablelm-tuned-alpha-7b
849.1463799943483,1684796055.891,dolly-v2-12b
826.4449838316864,1684796055.891,llama-13b
1261.5213892557815,1684191255.891,gpt-4-0314
1203.7702272600275,1684191255.891,claude-1
1155.1567030521533,1684191255.891,gpt-3.5-turbo-0314
1095.7937376198588,1684191255.891,palm-2
1084.6268211234185,1684191255.891,vicuna-13b
1011.5295256615938,1684191255.891,koala-13b
965.5748920817585,1684191255.891,mpt-7b-chat
960.3234660685703,1684191255.891,RWKV-4-Raven-14B
937.7929020544651,1684191255.891,oasst-pythia-12b
936.0377034318496,1684191255.891,alpaca-13b
911.0033150669435,1684191255.891,fastchat-t5-3b
899.1806326387295,1684191255.891,chatglm-6b
883.2032137263101,1684191255.891,stablelm-tuned-alpha-7b
857.7979848564628,1684191255.891,dolly-v2-12b
836.6874861020772,1684191255.891,llama-13b
1270.250882959927,1683586455.891,gpt-4-0314
1223.1247593101434,1683586455.891,claude-1
1164.1028246987278,1683586455.891,gpt-3.5-turbo-0314
1090.6791082948855,1683586455.891,vicuna-13b
1013.0237891634739,1683586455.891,koala-13b
976.9549592361261,1683586455.891,RWKV-4-Raven-14B
939.7334275319664,1683586455.891,oasst-pythia-12b
935.6733473709612,1683586455.891,alpaca-13b
902.7251872686508,1683586455.891,chatglm-6b
902.6578608706227,1683586455.891,fastchat-t5-3b
889.6962273861224,1683586455.891,stablelm-tuned-alpha-7b
856.414322583587,1683586455.891,dolly-v2-12b
834.9633033248062,1683586455.891,llama-13b
1164.9171959970786,1682981655.891,vicuna-13b
1085.7553596554321,1682981655.891,koala-13b
1018.576086405692,1682981655.891,alpaca-13b
1008.0914572182102,1682981655.891,oasst-pythia-12b
973.4793212835393,1682981655.891,chatglm-6b
960.1623856754281,1682981655.891,fastchat-t5-3b
953.2511527430137,1682981655.891,stablelm-tuned-alpha-7b
937.383065278475,1682981655.891,dolly-v2-12b
898.3839757431314,1682981655.891,llama-13b
